time	V(in)
7.016494023846173e-004	-9.537884e-003
7.281560988131889e-004	-9.894827e-003
7.546627952417603e-004	-9.984964e-003
7.811694916703318e-004	-9.808294e-003
8.076761880989032e-004	-9.364817e-003
8.341828845274746e-004	-8.654533e-003
8.606895809560461e-004	-7.677442e-003
8.725478398846175e-004	-7.170965e-003
8.844060988131890e-004	-6.632686e-003
8.962643577417604e-004	-6.062606e-003
9.081226166703318e-004	-5.460724e-003
9.199808755989033e-004	-4.827041e-003
9.318391345274747e-004	-4.161557e-003
9.436973934560461e-004	-3.464272e-003
9.506728398846175e-004	-3.047885e-003
9.576482863131889e-004	-2.627684e-003
9.646237327417603e-004	-2.203669e-003
9.715991791703316e-004	-1.775839e-003
9.785746255989030e-004	-1.344195e-003
9.855500720274745e-004	-9.087362e-004
9.925255184560459e-004	-4.694629e-004
1.016939580956045e-003	1.062337e-003
1.025310116670331e-003	1.587087e-003
1.033680652384616e-003	2.103940e-003
1.042051188098902e-003	2.612895e-003
1.050421723813188e-003	3.113952e-003
1.058792259527473e-003	3.607111e-003
1.067162795241759e-003	4.092373e-003
1.075533330956044e-003	4.569737e-003
1.089484223813187e-003	5.343212e-003
1.103435116670329e-003	6.063058e-003
1.117386009527472e-003	6.729274e-003
1.131336902384614e-003	7.341861e-003
1.145287795241757e-003	7.900819e-003
1.159238688098899e-003	8.406148e-003
1.173189580956042e-003	8.857847e-003
1.200393822027470e-003	9.513523e-003
1.227598063098898e-003	9.888753e-003
1.254802304170326e-003	9.983536e-003
1.282006545241754e-003	9.797872e-003
1.309210786313182e-003	9.331761e-003
1.336415027384610e-003	8.585203e-003
1.363619268456038e-003	7.558199e-003
1.375477527384609e-003	7.041501e-003
1.387335786313180e-003	6.493836e-003
1.399194045241751e-003	5.915205e-003
1.411052304170323e-003	5.305607e-003
1.422910563098894e-003	4.665043e-003
1.434768822027465e-003	3.993512e-003
1.446627080956036e-003	3.291015e-003
1.453602527384607e-003	2.872063e-003
1.460577973813179e-003	2.449643e-003
1.467553420241750e-003	2.023754e-003
1.474528866670321e-003	1.594398e-003
1.481504313098893e-003	1.161573e-003
1.488479759527464e-003	7.252800e-004
1.495455205956035e-003	2.855190e-004
1.499640473813178e-003	2.213591e-005
1.503825741670321e-003	-2.408089e-004
1.508011009527464e-003	-5.033153e-004
1.512196277384606e-003	-7.653833e-004
1.516381545241749e-003	-1.027013e-003
1.520566813098892e-003	-1.288204e-003
1.524752080956035e-003	-1.548957e-003
1.533820161313177e-003	-2.113391e-003
1.542888241670320e-003	-2.666585e-003
1.551956322027463e-003	-3.208540e-003
1.561024402384605e-003	-3.739256e-003
1.570092482741748e-003	-4.258732e-003
1.579160563098891e-003	-4.766969e-003
1.588228643456033e-003	-5.263967e-003
1.602877080956033e-003	-6.036124e-003
1.617525518456033e-003	-6.743821e-003
1.632173955956032e-003	-7.387059e-003
1.646822393456032e-003	-7.965837e-003
1.661470830956032e-003	-8.480156e-003
1.676119268456031e-003	-8.930014e-003
1.690767705956031e-003	-9.315413e-003
1.715181768456030e-003	-9.753227e-003
1.739595830956030e-003	-9.965224e-003
1.764009893456029e-003	-9.951407e-003
1.788423955956029e-003	-9.711774e-003
1.812838018456028e-003	-9.246325e-003
1.837252080956028e-003	-8.555061e-003
1.861666143456027e-003	-7.637981e-003
1.873524402384598e-003	-7.128078e-003
1.885382661313170e-003	-6.586650e-003
1.897240920241741e-003	-6.013698e-003
1.909099179170312e-003	-5.409222e-003
1.920957438098883e-003	-4.773221e-003
1.932815697027455e-003	-4.105696e-003
1.944673955956026e-003	-3.406647e-003
1.951649402384597e-003	-2.989389e-003
1.958624848813168e-003	-2.568433e-003
1.965600295241740e-003	-2.143777e-003
1.972575741670311e-003	-1.715422e-003
1.979551188098882e-003	-1.283368e-003
1.986526634527453e-003	-8.476152e-004
1.993502080956025e-003	-4.081629e-004
2.013033330956024e-003	8.179934e-004
2.020706322027453e-003	1.300073e-003
2.028379313098881e-003	1.776403e-003
2.036052304170310e-003	2.246984e-003
2.043725295241738e-003	2.711817e-003
2.051398286313166e-003	3.170900e-003
2.059071277384595e-003	3.624235e-003
2.066744268456023e-003	4.071820e-003
2.079997616670309e-003	4.828627e-003
2.093250964884594e-003	5.540555e-003
2.106504313098880e-003	6.207603e-003
2.119757661313165e-003	6.829772e-003
2.133011009527450e-003	7.407062e-003
2.146264357741736e-003	7.939472e-003
2.159517705956021e-003	8.427003e-003
2.188814580956021e-003	9.271253e-003
2.218111455956020e-003	9.790795e-003
2.247408330956019e-003	9.985629e-003
2.276705205956019e-003	9.855754e-003
2.306002080956018e-003	9.401171e-003
2.335298955956017e-003	8.621880e-003
2.364595830956017e-003	7.517880e-003
2.376454089884588e-003	6.997814e-003
2.388312348813159e-003	6.447062e-003
2.400170607741730e-003	5.865624e-003
2.412028866670302e-003	5.253500e-003
2.423887125598873e-003	4.610690e-003
2.435745384527444e-003	3.937194e-003
2.447603643456015e-003	3.233013e-003
2.454579089884587e-003	2.813236e-003
2.461554536313157e-003	2.390108e-003
2.468529982741729e-003	1.963627e-003
2.475505429170300e-003	1.533794e-003
2.482480875598872e-003	1.100608e-003
2.489456322027443e-003	6.640702e-004
2.496431768456014e-003	2.241798e-004
2.499919491670300e-003	4.795755e-006
2.503407214884585e-003	-2.143279e-004
2.506894938098871e-003	-4.331912e-004
2.510382661313156e-003	-6.517941e-004
2.513870384527442e-003	-8.701366e-004
2.517358107741728e-003	-1.088219e-003
2.520845830956014e-003	-1.306040e-003
2.529216366670299e-003	-1.828901e-003
2.537586902384585e-003	-2.343219e-003
2.545957438098870e-003	-2.848992e-003
2.554327973813155e-003	-3.346222e-003
2.562698509527441e-003	-3.834909e-003
2.571069045241727e-003	-4.315051e-003
2.579439580956012e-003	-4.786650e-003
2.593390473813155e-003	-5.548959e-003
2.607341366670297e-003	-6.256328e-003
2.621292259527440e-003	-6.908757e-003
2.635243152384583e-003	-7.506246e-003
2.649194045241725e-003	-8.048795e-003
2.663144938098868e-003	-8.536405e-003
2.677095830956010e-003	-8.969075e-003
2.703602527384581e-003	-9.572490e-003
2.730109223813152e-003	-9.909489e-003
2.756615920241723e-003	-9.980071e-003
2.783122616670294e-003	-9.784237e-003
2.809629313098865e-003	-9.321986e-003
2.836136009527435e-003	-8.593318e-003
2.862642705956006e-003	-7.598233e-003
2.874500964884578e-003	-7.084923e-003
2.886359223813148e-003	-6.540367e-003
2.898217482741720e-003	-5.964564e-003
2.910075741670291e-003	-5.357516e-003
2.921934000598862e-003	-4.719221e-003
2.933792259527433e-003	-4.049681e-003
2.945650518456004e-003	-3.348894e-003
2.952625964884576e-003	-2.930781e-003
2.959601411313147e-003	-2.509085e-003
2.966576857741718e-003	-2.083805e-003
2.973552304170290e-003	-1.654941e-003
2.980527750598861e-003	-1.222494e-003
2.987503197027432e-003	-7.864624e-004
2.994478643456003e-003	-3.468475e-004
2.997966366670289e-003	-1.275106e-004
3.001454089884575e-003	9.162470e-005
3.004941813098861e-003	3.105584e-004
3.008429536313146e-003	5.292906e-004
3.011917259527432e-003	7.478213e-004
3.015404982741717e-003	9.661503e-004
3.018892705956003e-003	1.184278e-003
3.027263241670289e-003	1.708123e-003
3.035633777384574e-003	2.223747e-003
3.044004313098860e-003	2.731149e-003
3.052374848813145e-003	3.230330e-003
3.060745384527430e-003	3.721290e-003
3.069115920241716e-003	4.204029e-003
3.077486455956002e-003	4.678546e-003
3.091437348813144e-003	5.446496e-003
3.105388241670287e-003	6.160157e-003
3.119339134527429e-003	6.819529e-003
3.133290027384572e-003	7.424613e-003
3.147240920241714e-003	7.975408e-003
3.161191813098857e-003	8.471915e-003
3.175142705956000e-003	8.914133e-003
3.201649402384571e-003	9.537884e-003
3.228156098813141e-003	9.894827e-003
3.254662795241712e-003	9.984964e-003
3.281169491670283e-003	9.808294e-003
3.307676188098854e-003	9.364817e-003
3.334182884527425e-003	8.654533e-003
3.360689580955996e-003	7.677442e-003
3.372547839884567e-003	7.170965e-003
3.384406098813138e-003	6.632686e-003
3.396264357741709e-003	6.062606e-003
3.408122616670280e-003	5.460724e-003
3.419980875598852e-003	4.827041e-003
3.431839134527423e-003	4.161557e-003
3.443697393455994e-003	3.464272e-003
3.450672839884565e-003	3.047885e-003
3.457648286313136e-003	2.627684e-003
3.464623732741708e-003	2.203669e-003
3.471599179170279e-003	1.775839e-003
3.478574625598850e-003	1.344195e-003
3.485550072027421e-003	9.087362e-004
3.492525518455993e-003	4.694629e-004
3.516939580955992e-003	-1.062337e-003
3.525310116670278e-003	-1.587087e-003
3.533680652384564e-003	-2.103940e-003
3.542051188098849e-003	-2.612895e-003
3.550421723813134e-003	-3.113952e-003
3.558792259527420e-003	-3.607111e-003
3.567162795241705e-003	-4.092373e-003
3.575533330955991e-003	-4.569737e-003
3.589484223813133e-003	-5.343212e-003
3.603435116670276e-003	-6.063058e-003
3.617386009527419e-003	-6.729274e-003
3.631336902384561e-003	-7.341861e-003
3.645287795241704e-003	-7.900819e-003
3.659238688098847e-003	-8.406148e-003
3.673189580955989e-003	-8.857847e-003
3.700393822027417e-003	-9.513523e-003
3.727598063098845e-003	-9.888753e-003
3.754802304170273e-003	-9.983536e-003
3.782006545241701e-003	-9.797872e-003
3.809210786313129e-003	-9.331761e-003
3.836415027384557e-003	-8.585203e-003
3.863619268455985e-003	-7.558199e-003
3.875477527384556e-003	-7.041501e-003
3.887335786313128e-003	-6.493836e-003
3.899194045241699e-003	-5.915205e-003
3.911052304170270e-003	-5.305607e-003
3.922910563098841e-003	-4.665043e-003
3.934768822027412e-003	-3.993512e-003
3.946627080955984e-003	-3.291015e-003
3.953602527384555e-003	-2.872063e-003
3.960577973813126e-003	-2.449643e-003
3.967553420241698e-003	-2.023754e-003
3.974528866670268e-003	-1.594398e-003
3.981504313098840e-003	-1.161573e-003
3.988479759527411e-003	-7.252800e-004
3.995455205955983e-003	-2.855190e-004
3.999640473813126e-003	-2.213591e-005
4.003825741670268e-003	2.408089e-004
4.008011009527411e-003	5.033153e-004
4.012196277384554e-003	7.653833e-004
4.016381545241697e-003	1.027013e-003
4.020566813098839e-003	1.288204e-003
4.024752080955982e-003	1.548957e-003
4.033820161313125e-003	2.113391e-003
4.042888241670267e-003	2.666585e-003
4.051956322027410e-003	3.208540e-003
4.061024402384553e-003	3.739256e-003
4.070092482741696e-003	4.258732e-003
4.079160563098838e-003	4.766969e-003
4.088228643455981e-003	5.263967e-003
4.102877080955980e-003	6.036124e-003
4.117525518455980e-003	6.743821e-003
4.132173955955980e-003	7.387059e-003
4.146822393455979e-003	7.965837e-003
4.161470830955979e-003	8.480156e-003
4.176119268455979e-003	8.930014e-003
4.190767705955978e-003	9.315413e-003
4.215181768455978e-003	9.753227e-003
4.239595830955977e-003	9.965224e-003
4.264009893455977e-003	9.951407e-003
4.288423955955976e-003	9.711774e-003
4.312838018455976e-003	9.246325e-003
4.337252080955975e-003	8.555061e-003
4.361666143455975e-003	7.637981e-003
4.373524402384546e-003	7.128078e-003
4.385382661313117e-003	6.586650e-003
4.397240920241689e-003	6.013698e-003
4.409099179170259e-003	5.409222e-003
4.420957438098830e-003	4.773221e-003
4.432815697027402e-003	4.105696e-003
4.444673955955973e-003	3.406647e-003
4.451649402384544e-003	2.989389e-003
4.458624848813116e-003	2.568433e-003
4.465600295241687e-003	2.143777e-003
4.472575741670258e-003	1.715422e-003
4.479551188098829e-003	1.283368e-003
4.486526634527401e-003	8.476152e-004
4.493502080955972e-003	4.081629e-004
4.513033330955972e-003	-8.179934e-004
4.520706322027400e-003	-1.300073e-003
4.528379313098828e-003	-1.776403e-003
4.536052304170256e-003	-2.246984e-003
4.543725295241686e-003	-2.711817e-003
4.551398286313114e-003	-3.170900e-003
4.559071277384542e-003	-3.624235e-003
4.566744268455970e-003	-4.071820e-003
4.579997616670255e-003	-4.828627e-003
4.593250964884541e-003	-5.540555e-003
4.606504313098826e-003	-6.207603e-003
4.619757661313112e-003	-6.829772e-003
4.633011009527397e-003	-7.407062e-003
4.646264357741683e-003	-7.939472e-003
4.659517705955968e-003	-8.427003e-003
4.688814580955968e-003	-9.271253e-003
4.718111455955967e-003	-9.790795e-003
4.747408330955967e-003	-9.985629e-003
4.776705205955966e-003	-9.855754e-003
4.806002080955965e-003	-9.401171e-003
4.835298955955965e-003	-8.621880e-003
4.864595830955964e-003	-7.517880e-003
4.870873732741679e-003	-7.250855e-003
4.877151634527392e-003	-6.973674e-003
4.883429536313107e-003	-6.686337e-003
4.889707438098820e-003	-6.388845e-003
4.895985339884535e-003	-6.081197e-003
4.902263241670249e-003	-5.763394e-003
4.908541143455963e-003	-5.435435e-003
4.913423955955963e-003	-5.175399e-003
4.922492036313106e-003	-4.675441e-003
4.931560116670248e-003	-4.164559e-003
4.940628197027391e-003	-3.642754e-003
4.949696277384534e-003	-3.110025e-003
4.958764357741677e-003	-2.566371e-003
4.967832438098819e-003	-2.011794e-003
4.976900518455962e-003	-1.446293e-003
4.996431768455961e-003	-2.241798e-004
5.000000000000000e-003	-1.224647e-017
