time	V(out)
1.500517790710219e-004	-1.828722e-001
1.500660490142599e-004	-1.821161e-001
1.500837625230337e-004	-1.814271e-001
1.501024251886894e-004	-1.808860e-001
1.501258345307509e-004	-1.803735e-001
1.501514238342525e-004	-1.799316e-001
1.501842937474962e-004	-1.794588e-001
1.502228998575004e-004	-1.789639e-001
1.502758897758238e-004	-1.783260e-001
1.503457516632128e-004	-1.775075e-001
1.517677393349749e-004	-1.619473e-001
1.531897270067370e-004	-1.474548e-001
1.546117146784991e-004	-1.340301e-001
1.560337023502613e-004	-1.216730e-001
1.574556900220234e-004	-1.103837e-001
1.588776776937855e-004	-1.001621e-001
1.602996653655476e-004	-9.100820e-002
1.616947546512619e-004	-8.270020e-002
1.630898439369762e-004	-7.495556e-002
1.644849332226905e-004	-6.777426e-002
1.658800225084048e-004	-6.115633e-002
1.672751117941191e-004	-5.510175e-002
1.686702010798334e-004	-4.961052e-002
1.700652903655476e-004	-4.468264e-002
1.713906251869762e-004	-4.033517e-002
1.727159600084048e-004	-3.627105e-002
1.740412948298334e-004	-3.249028e-002
1.753666296512619e-004	-2.899287e-002
1.766919644726905e-004	-2.577881e-002
1.780172992941191e-004	-2.284810e-002
1.793426341155477e-004	-2.020075e-002
1.805982144726905e-004	-1.786486e-002
1.818537948298334e-004	-1.567501e-002
1.831093751869762e-004	-1.363120e-002
1.843649555441191e-004	-1.173344e-002
1.856205359012620e-004	-9.981729e-003
1.868761162584048e-004	-8.376057e-003
1.881316966155477e-004	-6.916429e-003
1.895965403655477e-004	-5.321414e-003
1.910613841155477e-004	-3.864323e-003
1.925262278655477e-004	-2.533307e-003
1.939910716155477e-004	-1.317537e-003
1.954559153655477e-004	-2.071119e-004
1.969207591155477e-004	8.070176e-004
1.983856028655477e-004	1.733124e-003
2.000000000000000e-004	2.662855e-003
2.000000378518703e-004	2.666333e-003
2.000001135556108e-004	2.680884e-003
2.000002649630918e-004	2.745751e-003
2.000005677780538e-004	2.992060e-003
2.000010000000000e-004	3.491097e-003
2.000013025553624e-004	3.940990e-003
2.000016483329194e-004	4.396799e-003
2.000023398880334e-004	5.151920e-003
2.000037229982614e-004	6.281259e-003
2.000051294604525e-004	7.029537e-003
2.000069978647372e-004	7.565484e-003
2.000088818923162e-004	7.785009e-003
2.000113877479056e-004	7.789027e-003
2.000140788295852e-004	7.619187e-003
2.000177639415647e-004	7.265918e-003
2.000220492995351e-004	6.819214e-003
2.000283118037456e-004	6.199805e-003
2.000368422120343e-004	5.484134e-003
2.000539030286117e-004	4.358241e-003
2.000702527950654e-004	3.552671e-003
2.000891467433497e-004	2.882634e-003
2.001081833361087e-004	2.382588e-003
2.001327614416350e-004	1.890699e-003
2.001597247590721e-004	1.457271e-003
2.001951267512926e-004	9.739562e-004
2.002367029419525e-004	4.587599e-004
2.002953098201079e-004	-2.321232e-004
2.005056256312013e-004	-2.642759e-003
2.007425318200185e-004	-5.307262e-003
2.012163441976529e-004	-1.052813e-002
2.017046254476529e-004	-1.577009e-002
2.021929066976529e-004	-2.085692e-002
2.031694691976529e-004	-3.057989e-002
2.041460316976529e-004	-3.973112e-002
2.051225941976529e-004	-4.834381e-002
2.065874379476529e-004	-6.032112e-002
2.080522816976529e-004	-7.125483e-002
2.095171254476529e-004	-8.107076e-002
2.109819691976529e-004	-9.018401e-002
2.124468129476529e-004	-9.859456e-002
2.139116566976529e-004	-1.063024e-001
2.153765004476529e-004	-1.133076e-001
2.168413441976529e-004	-1.196101e-001
2.183061879476529e-004	-1.252099e-001
2.197710316976529e-004	-1.303649e-001
2.212358754476529e-004	-1.351451e-001
2.227007191976529e-004	-1.395507e-001
2.241655629476529e-004	-1.435816e-001
2.256304066976529e-004	-1.472379e-001
2.270952504476529e-004	-1.505195e-001
2.285600941976529e-004	-1.534264e-001
2.300946924119386e-004	-1.562129e-001
2.316292906262243e-004	-1.587832e-001
2.331638888405101e-004	-1.611373e-001
2.346984870547958e-004	-1.632753e-001
2.362330852690815e-004	-1.651972e-001
2.377676834833672e-004	-1.669029e-001
2.393022816976529e-004	-1.683924e-001
2.408306700265596e-004	-1.697435e-001
2.423590583554664e-004	-1.709838e-001
2.438874466843731e-004	-1.721135e-001
2.454158350132798e-004	-1.731326e-001
2.469442233421866e-004	-1.740409e-001
2.484726116710933e-004	-1.748387e-001
2.500010000000000e-004	-1.755257e-001
2.500011000000000e-004	-1.755493e-001
2.500013000000000e-004	-1.756386e-001
2.500016000000000e-004	-1.758884e-001
2.500020000000000e-004	-1.763599e-001
2.500021200000001e-004	-1.765441e-001
2.500022800000001e-004	-1.767776e-001
2.500026000000001e-004	-1.772045e-001
2.500032400000001e-004	-1.779213e-001
2.500045200000002e-004	-1.790093e-001
2.500059348328214e-004	-1.798092e-001
2.500077334206132e-004	-1.803753e-001
2.500096184376465e-004	-1.806298e-001
2.500120249904824e-004	-1.806625e-001
2.500146935138472e-004	-1.805108e-001
2.500182179685429e-004	-1.801823e-001
2.500224149708363e-004	-1.797450e-001
2.500283368579266e-004	-1.791509e-001
2.500364718949836e-004	-1.784478e-001
2.500517779905534e-004	-1.773850e-001
2.500660472357743e-004	-1.766289e-001
2.500837602694014e-004	-1.759400e-001
2.501024228147107e-004	-1.753989e-001
2.501258316726796e-004	-1.748866e-001
2.501514205034780e-004	-1.744447e-001
2.501842894365616e-004	-1.739720e-001
2.502228944996240e-004	-1.734772e-001
2.502758823204667e-004	-1.728395e-001
2.504570266576381e-004	-1.707347e-001
2.518631086589709e-004	-1.554458e-001
2.532691906603036e-004	-1.411970e-001
2.546752726616364e-004	-1.279884e-001
2.560813546629692e-004	-1.158200e-001
2.574874366643019e-004	-1.046918e-001
2.588935186656346e-004	-9.460378e-002
2.602996006669674e-004	-8.555593e-002
2.616249354883960e-004	-7.764062e-002
2.629502703098246e-004	-7.024098e-002
2.642756051312531e-004	-6.335701e-002
2.656009399526817e-004	-5.698870e-002
2.669262747741103e-004	-5.113607e-002
2.682516095955389e-004	-4.579909e-002
2.695769444169674e-004	-4.097779e-002
2.708325247741103e-004	-3.672349e-002
2.720881051312531e-004	-3.273496e-002
2.733436854883960e-004	-2.901223e-002
2.745992658455389e-004	-2.555527e-002
2.758548462026817e-004	-2.236410e-002
2.771104265598246e-004	-1.943870e-002
2.783660069169674e-004	-1.677909e-002
2.798308506669674e-004	-1.387255e-002
2.812956944169674e-004	-1.121702e-002
2.827605381669674e-004	-8.790925e-003
2.842253819169674e-004	-6.574567e-003
2.856902256669674e-004	-4.549927e-003
2.866667881669674e-004	-3.298483e-003
2.876433506669674e-004	-2.120373e-003
2.886199131669674e-004	-1.011334e-003
2.895964756669674e-004	3.264804e-005
2.905730381669674e-004	1.015355e-003
2.915496006669674e-004	1.940349e-003
2.930144444169674e-004	3.226910e-003
2.944792881669674e-004	4.401629e-003
2.952679612859721e-004	4.987653e-003
2.960566344049767e-004	5.548844e-003
2.968453075239814e-004	6.085203e-003
2.976339806429861e-004	6.596729e-003
2.984226537619907e-004	7.083424e-003
2.992113268809954e-004	7.545285e-003
3.000000000000000e-004	7.982315e-003
3.000000984174596e-004	8.005216e-003
3.000002952523788e-004	8.093043e-003
3.000006063301617e-004	8.352065e-003
3.000010000000000e-004	8.816474e-003
3.000012755688869e-004	9.227974e-003
3.000015905047576e-004	9.649280e-003
3.000022203764989e-004	1.035851e-002
3.000034801199814e-004	1.143836e-002
3.000048959018595e-004	1.224903e-002
3.000066802585072e-004	1.282145e-002
3.000085647530911e-004	1.308359e-002
3.000109512278839e-004	1.312253e-002
3.000136140524045e-004	1.297516e-002
