time	V(out)
0.000000000000000e+000	2.249960e-007
4.882812226379360e-014	2.249960e-007
9.765624452758720e-014	2.249960e-007
4.572265368781634e-010	3.338831e-007
9.143554175117993e-010	6.505715e-007
1.371484298145435e-009	1.175061e-006
1.828613178779071e-009	1.907352e-006
2.285742059412707e-009	2.847445e-006
2.742870940046343e-009	3.995338e-006
3.199999820679977e-009	5.351033e-006
6.399999641359955e-009	2.194839e-005
1.128281214135995e-008	7.072897e-005
1.616562464135995e-008	1.534273e-004
2.104843714135995e-008	2.771852e-004
2.593124964135995e-008	4.440594e-004
3.081406214135995e-008	6.544815e-004
3.569687464135995e-008	9.081371e-004
4.057968714135995e-008	1.204361e-003
4.546249964135995e-008	1.542314e-003
5.034531214135995e-008	1.921065e-003
5.522812464135995e-008	2.339625e-003
6.011093714135995e-008	2.796963e-003
6.499374964135995e-008	3.292018e-003
7.475937464135995e-008	4.390895e-003
8.452499964135995e-008	5.627233e-003
9.429062464135995e-008	6.991638e-003
1.089390621413600e-007	9.257004e-003
1.235874996413599e-007	1.175447e-002
1.347482139270743e-007	1.383263e-002
1.459089282127886e-007	1.596771e-002
1.570696424985029e-007	1.815973e-002
1.682303567842172e-007	2.040868e-002
1.793910710699316e-007	2.271456e-002
1.905517853556459e-007	2.507737e-002
2.017124996413602e-007	2.749712e-002
2.156633924985030e-007	3.054039e-002
2.296142853556460e-007	3.347465e-002
2.435651782127889e-007	3.629989e-002
2.575160710699318e-007	3.901612e-002
2.714669639270746e-007	4.162334e-002
2.854178567842175e-007	4.412154e-002
2.993687496413604e-007	4.651073e-002
3.168073657127890e-007	4.919391e-002
3.342459817842177e-007	5.143299e-002
3.516845978556463e-007	5.322797e-002
3.691232139270749e-007	5.457886e-002
3.865618299985035e-007	5.548565e-002
4.040004460699322e-007	5.594834e-002
4.214390621413607e-007	5.596694e-002
4.332973210699322e-007	5.564000e-002
4.451555799985037e-007	5.508148e-002
4.570138389270751e-007	5.429137e-002
4.688720978556466e-007	5.326968e-002
4.807303567842181e-007	5.201640e-002
4.925886157127895e-007	5.053154e-002
5.044468746413609e-007	4.881510e-002
5.170026782127896e-007	4.674069e-002
5.295584817842182e-007	4.447040e-002
5.421142853556468e-007	4.200424e-002
5.546700889270754e-007	3.934219e-002
5.672258924985040e-007	3.648426e-002
5.797816960699326e-007	3.343045e-002
5.923374996413612e-007	3.018076e-002
6.034982139270754e-007	2.717203e-002
6.146589282127898e-007	2.410223e-002
6.258196424985041e-007	2.097137e-002
6.369803567842185e-007	1.777944e-002
6.481410710699327e-007	1.452644e-002
6.593017853556471e-007	1.121238e-002
6.704624996413614e-007	7.837245e-003
6.788330353556472e-007	5.310798e-003
6.872035710699328e-007	2.802164e-003
6.955741067842186e-007	3.113450e-004
7.039446424985043e-007	-2.161660e-003
7.123151782127901e-007	-4.616852e-003
7.206857139270759e-007	-7.054230e-003
7.290562496413615e-007	-9.473793e-003
7.402169639270758e-007	-1.264843e-002
7.513776782127902e-007	-1.570323e-002
7.625383924985045e-007	-1.863819e-002
7.736991067842188e-007	-2.145332e-002
7.848598210699331e-007	-2.414862e-002
7.960205353556475e-007	-2.672408e-002
8.071812496413617e-007	-2.917970e-002
8.239223210699332e-007	-3.256323e-002
8.406633924985047e-007	-3.548511e-002
8.574044639270762e-007	-3.794532e-002
8.741455353556477e-007	-3.994388e-002
8.908866067842191e-007	-4.148078e-002
9.076276782127906e-007	-4.255601e-002
9.243687496413620e-007	-4.316960e-002
9.362270085699335e-007	-4.325648e-002
9.480852674985049e-007	-4.309650e-002
9.599435264270764e-007	-4.268966e-002
9.718017853556479e-007	-4.203595e-002
9.836600442842193e-007	-4.113538e-002
9.955183032127908e-007	-3.998795e-002
1.007376562141362e-006	-3.859365e-002
1.019932365712791e-006	-3.684748e-002
1.032488169284219e-006	-3.489508e-002
1.045043972855648e-006	-3.273646e-002
1.057599776427077e-006	-3.037162e-002
1.070155579998505e-006	-2.780056e-002
1.082711383569934e-006	-2.502327e-002
1.095267187141362e-006	-2.203976e-002
1.105032812141362e-006	-1.962301e-002
1.114798437141362e-006	-1.715101e-002
1.124564062141363e-006	-1.462378e-002
1.134329687141363e-006	-1.204130e-002
1.144095312141363e-006	-9.403591e-003
1.153860937141363e-006	-6.710638e-003
1.163626562141363e-006	-3.962446e-003
1.170602008569934e-006	-1.995168e-003
1.177577454998505e-006	-3.124307e-005
1.184552901427077e-006	1.929329e-003
1.191528347855648e-006	3.886547e-003
1.198503794284220e-006	5.840413e-003
1.205479240712791e-006	7.790926e-003
1.212454687141363e-006	9.738086e-003
1.223615401427077e-006	1.283789e-002
1.234776115712791e-006	1.584368e-002
1.245936829998506e-006	1.875545e-002
1.257097544284220e-006	2.157321e-002
1.268258258569934e-006	2.429695e-002
1.279418972855649e-006	2.692668e-002
1.290579687141363e-006	2.946239e-002
1.308715847855649e-006	3.330607e-002
1.326852008569935e-006	3.663816e-002
1.344988169284220e-006	3.945867e-002
1.363124329998506e-006	4.176758e-002
1.381260490712792e-006	4.356490e-002
1.399396651427078e-006	4.485063e-002
1.417532812141363e-006	4.562478e-002
1.429391071069935e-006	4.576292e-002
1.441249329998506e-006	4.565535e-002
1.453107588927078e-006	4.530207e-002
1.464965847855649e-006	4.470308e-002
1.476824106784221e-006	4.385838e-002
1.488682365712792e-006	4.276798e-002
1.500540624641364e-006	4.143186e-002
1.512398883569935e-006	3.984913e-002
1.524257142498506e-006	3.807511e-002
1.536115401427078e-006	3.610980e-002
1.547973660355649e-006	3.395320e-002
1.559831919284221e-006	3.160530e-002
1.571690178212792e-006	2.906610e-002
1.583548437141364e-006	2.633562e-002
1.594011606784221e-006	2.380409e-002
1.604474776427078e-006	2.120002e-002
1.614937946069935e-006	1.852343e-002
1.625401115712792e-006	1.577430e-002
1.635864285355650e-006	1.295263e-002
1.646327454998507e-006	1.005844e-002
1.656790624641364e-006	7.091710e-003
1.664463615712792e-006	4.906025e-003
1.672136606784221e-006	2.722164e-003
1.679809597855650e-006	5.401262e-004
1.687482588927078e-006	-1.640087e-003
1.695155579998507e-006	-3.818477e-003
1.702828571069936e-006	-5.995043e-003
1.710501562141364e-006	-8.169785e-003
1.721662276427078e-006	-1.131435e-002
1.732822990712793e-006	-1.436622e-002
1.743983704998507e-006	-1.732537e-002
1.755144419284221e-006	-2.019181e-002
1.766305133569936e-006	-2.296554e-002
1.777465847855650e-006	-2.564656e-002
1.788626562141364e-006	-2.823487e-002
1.806065178212793e-006	-3.201921e-002
1.823503794284222e-006	-3.533504e-002
1.840942410355650e-006	-3.818236e-002
1.858381026427079e-006	-4.056118e-002
1.875819642498507e-006	-4.247150e-002
1.893258258569936e-006	-4.391332e-002
1.910696874641365e-006	-4.488663e-002
1.923252678212792e-006	-4.519997e-002
1.935808481784221e-006	-4.523607e-002
1.948364285355649e-006	-4.499492e-002
1.960920088927077e-006	-4.447652e-002
1.973475892498505e-006	-4.368087e-002
1.986031696069933e-006	-4.260797e-002
1.998587499641361e-006	-4.125782e-002
2.010445758569932e-006	-3.972763e-002
2.022304017498503e-006	-3.800368e-002
2.034162276427074e-006	-3.608597e-002
2.046020535355645e-006	-3.397450e-002
2.057878794284216e-006	-3.166927e-002
2.069737053212787e-006	-2.917029e-002
2.081595312141358e-006	-2.647754e-002
2.092058481784214e-006	-2.397666e-002
2.102521651427071e-006	-2.140072e-002
2.112984821069928e-006	-1.874973e-002
2.123447990712784e-006	-1.602368e-002
2.133911160355641e-006	-1.322258e-002
2.144374329998498e-006	-1.034642e-002
2.154837499641355e-006	-7.395212e-003
2.163208035355640e-006	-5.017997e-003
2.171578571069926e-006	-2.643171e-003
2.179949106784211e-006	-2.707354e-004
2.188319642498496e-006	2.099311e-003
2.196690178212781e-006	4.466968e-003
2.205060713927067e-006	6.832236e-003
2.213431249641352e-006	9.195114e-003
2.224591963927066e-006	1.231882e-002
2.235752678212780e-006	1.534636e-002
2.246913392498494e-006	1.827774e-002
2.258074106784208e-006	2.111296e-002
2.269234821069922e-006	2.385201e-002
2.280395535355635e-006	2.649490e-002
2.291556249641349e-006	2.904163e-002
2.308994865712777e-006	3.275335e-002
2.326433481784205e-006	3.599223e-002
2.343872097855633e-006	3.875827e-002
2.361310713927061e-006	4.105147e-002
2.378749329998488e-006	4.287182e-002
2.396187946069916e-006	4.421934e-002
2.413626562141344e-006	4.509401e-002
2.425484821069915e-006	4.533175e-002
2.437343079998486e-006	4.532224e-002
2.449201338927057e-006	4.506549e-002
2.461059597855628e-006	4.456149e-002
2.472917856784199e-006	4.381025e-002
2.484776115712770e-006	4.281176e-002
2.496634374641341e-006	4.156603e-002
2.508492633569912e-006	4.007048e-002
2.520350892498483e-006	3.837934e-002
2.532209151427054e-006	3.649262e-002
2.544067410355624e-006	3.441030e-002
2.555925669284195e-006	3.213240e-002
2.567783928212767e-006	2.965891e-002
2.579642187141337e-006	2.698984e-002
2.590105356784194e-006	2.450762e-002
2.600568526427051e-006	2.194820e-002
2.611031696069908e-006	1.931158e-002
2.621494865712764e-006	1.659777e-002
2.631958035355621e-006	1.380675e-002
2.642421204998478e-006	1.093854e-002
2.652884374641334e-006	7.993128e-003
2.661254910355620e-006	5.618775e-003
2.669625446069905e-006	3.245311e-003
2.677995981784191e-006	8.727359e-004
2.686366517498476e-006	-1.498950e-003
2.694737053212761e-006	-3.869746e-003
2.703107588927047e-006	-6.239654e-003
2.711478124641332e-006	-8.608672e-003
2.722638838927046e-006	-1.174304e-002
2.733799553212759e-006	-1.478365e-002
2.744960267498473e-006	-1.773050e-002
2.756120981784187e-006	-2.058359e-002
2.767281696069901e-006	-2.334292e-002
2.778442410355615e-006	-2.600850e-002
2.789603124641329e-006	-2.858032e-002
2.807041740712756e-006	-3.233653e-002
2.824480356784185e-006	-3.562296e-002
2.841918972855612e-006	-3.843961e-002
2.859357588927040e-006	-4.078649e-002
2.876796204998468e-006	-4.266360e-002
2.894234821069896e-006	-4.407092e-002
2.911673437141324e-006	-4.500847e-002
2.923531696069895e-006	-4.528888e-002
2.935389954998466e-006	-4.532157e-002
2.947248213927037e-006	-4.510655e-002
2.959106472855607e-006	-4.464382e-002
2.970964731784179e-006	-4.393337e-002
2.982822990712750e-006	-4.297520e-002
2.994681249641320e-006	-4.176933e-002
3.006539508569892e-006	-4.031229e-002
3.018397767498462e-006	-3.865775e-002
3.030256026427033e-006	-3.680570e-002
3.042114285355604e-006	-3.475616e-002
3.053972544284175e-006	-3.250912e-002
3.065830803212746e-006	-3.006457e-002
3.077689062141317e-006	-2.742252e-002
3.088152231784174e-006	-2.496188e-002
3.098615401427031e-006	-2.242184e-002
3.109078571069887e-006	-1.980240e-002
3.119541740712744e-006	-1.710356e-002
3.130004910355600e-006	-1.432532e-002
3.140468079998457e-006	-1.146769e-002
3.150931249641314e-006	-8.530648e-003
3.159301785355599e-006	-6.161174e-003
3.167672321069885e-006	-3.791048e-003
3.176042856784170e-006	-1.420269e-003
3.184413392498455e-006	9.511632e-004
3.192783928212741e-006	3.323247e-003
3.201154463927026e-006	5.695984e-003
3.209524999641312e-006	8.069374e-003
3.219988169284168e-006	1.101323e-002
3.230451338927025e-006	1.387956e-002
3.240914508569882e-006	1.666834e-002
3.251377678212738e-006	1.937959e-002
3.261840847855595e-006	2.201330e-002
3.272304017498452e-006	2.456947e-002
3.282767187141309e-006	2.704811e-002
3.299508258569880e-006	3.079520e-002
3.316249329998450e-006	3.412359e-002
3.332990401427021e-006	3.703329e-002
3.349731472855592e-006	3.952430e-002
3.366472544284162e-006	4.159661e-002
3.383213615712733e-006	4.325023e-002
3.399954687141304e-006	4.448515e-002
3.412510490712732e-006	4.503823e-002
3.425066294284160e-006	4.531202e-002
3.437622097855588e-006	4.530653e-002
3.450177901427016e-006	4.502176e-002
3.462733704998444e-006	4.445771e-002
3.475289508569872e-006	4.361437e-002
3.487845312141300e-006	4.249176e-002
3.499006026427014e-006	4.125640e-002
3.510166740712728e-006	3.983833e-002
3.521327454998442e-006	3.823756e-002
3.532488169284156e-006	3.645407e-002
3.543648883569870e-006	3.448788e-002
3.554809597855583e-006	3.233898e-002
3.565970312141297e-006	3.000736e-002
3.577131026427011e-006	2.751732e-002
3.588291740712725e-006	2.492536e-002
3.599452454998439e-006	2.223147e-002
3.610613169284153e-006	1.943567e-002
3.621773883569866e-006	1.653794e-002
3.632934597855580e-006	1.353829e-002
3.644095312141294e-006	1.043672e-002
3.651070758569865e-006	8.483693e-003
3.658046204998436e-006	6.523820e-003
3.665021651427008e-006	4.557103e-003
3.671997097855578e-006	2.583543e-003
3.678972544284150e-006	6.031377e-004
3.685947990712721e-006	-1.384111e-003
3.692923437141292e-006	-3.378204e-003
3.701991517498434e-006	-5.968162e-003
3.711059597855577e-006	-8.518443e-003
3.720127678212719e-006	-1.102904e-002
3.729195758569862e-006	-1.349997e-002
3.738263838927005e-006	-1.593121e-002
3.747331919284147e-006	-1.832278e-002
3.756399999641289e-006	-2.067467e-002
3.771048437141289e-006	-2.436066e-002
3.785696874641288e-006	-2.777497e-002
3.800345312141288e-006	-3.091762e-002
3.814993749641287e-006	-3.378860e-002
3.829642187141286e-006	-3.638791e-002
3.844290624641286e-006	-3.871556e-002
3.858939062141285e-006	-4.077153e-002
3.873587499641285e-006	-4.243864e-002
3.888235937141284e-006	-4.372864e-002
3.902884374641283e-006	-4.464151e-002
3.917532812141283e-006	-4.517728e-002
3.932181249641282e-006	-4.533592e-002
3.946829687141282e-006	-4.511745e-002
3.961478124641281e-006	-4.452186e-002
3.973336383569852e-006	-4.373801e-002
3.985194642498423e-006	-4.272915e-002
3.997052901426994e-006	-4.149529e-002
4.008911160355565e-006	-4.003643e-002
4.020769419284135e-006	-3.835256e-002
4.032627678212707e-006	-3.644369e-002
4.044485937141278e-006	-3.430981e-002
4.057041740712706e-006	-3.182110e-002
4.069597544284133e-006	-2.917839e-002
4.082153347855562e-006	-2.638168e-002
4.094709151426990e-006	-2.343097e-002
4.107264954998418e-006	-2.032626e-002
4.119820758569846e-006	-1.706755e-002
4.132376562141274e-006	-1.365485e-002
4.139352008569845e-006	-1.173773e-002
4.146327454998417e-006	-9.807424e-003
4.153302901426988e-006	-7.863915e-003
4.160278347855559e-006	-5.907207e-003
4.167253794284129e-006	-3.937300e-003
4.174229240712701e-006	-1.954194e-003
4.181204687141272e-006	4.211071e-005
4.188877678212701e-006	2.239956e-003
4.196550669284128e-006	4.420056e-003
4.204223660355557e-006	6.582408e-003
4.211896651426985e-006	8.727015e-003
4.219569642498414e-006	1.085388e-002
4.227242633569841e-006	1.296299e-002
4.234915624641270e-006	1.505436e-002
4.247471428212698e-006	1.842495e-002
4.260027231784126e-006	2.163401e-002
4.272583035355554e-006	2.468154e-002
4.285138838926982e-006	2.756753e-002
4.297694642498411e-006	3.029198e-002
4.310250446069838e-006	3.285490e-002
4.322806249641266e-006	3.525629e-002
4.338849776426980e-006	3.798937e-002
4.354893303212694e-006	4.029126e-002
4.370936829998408e-006	4.216196e-002
4.386980356784120e-006	4.360147e-002
4.403023883569834e-006	4.460979e-002
4.419067410355548e-006	4.518691e-002
4.435110937141262e-006	4.533284e-002
4.446271651426976e-006	4.513125e-002
4.457432365712690e-006	4.471602e-002
4.468593079998404e-006	4.408715e-002
4.479753794284117e-006	4.324465e-002
4.490914508569831e-006	4.218850e-002
4.502075222855545e-006	4.091872e-002
4.513235937141259e-006	3.943530e-002
4.526489285355544e-006	3.739106e-002
4.539742633569829e-006	3.513127e-002
4.552995981784114e-006	3.265591e-002
4.566249329998400e-006	2.996500e-002
4.579502678212685e-006	2.705852e-002
4.592756026426970e-006	2.393648e-002
4.606009374641255e-006	2.059888e-002
4.615077454998398e-006	1.824491e-002
4.624145535355540e-006	1.585154e-002
4.633213615712682e-006	1.341874e-002
4.642281696069824e-006	1.094654e-002
4.651349776426967e-006	8.434914e-003
4.660417856784109e-006	5.883878e-003
4.669485937141252e-006	3.293427e-003
4.676461383569823e-006	1.299150e-003
4.683436829998395e-006	-6.881207e-004
4.690412276426966e-006	-2.668386e-003
4.697387722855537e-006	-4.641646e-003
4.704363169284108e-006	-6.607900e-003
4.711338615712679e-006	-8.567148e-003
4.718314062141250e-006	-1.051939e-002
4.729474776426964e-006	-1.361935e-002
4.740635490712678e-006	-1.661701e-002
4.751796204998392e-006	-1.951239e-002
4.762956919284105e-006	-2.230547e-002
4.774117633569819e-006	-2.499626e-002
4.785278347855533e-006	-2.758477e-002
4.796439062141247e-006	-3.007098e-002
4.812482588926961e-006	-3.339328e-002
4.828526115712675e-006	-3.631444e-002
4.844569642498388e-006	-3.883446e-002
4.860613169284101e-006	-4.095334e-002
4.876656696069815e-006	-4.267108e-002
4.892700222855529e-006	-4.398767e-002
4.908743749641242e-006	-4.490313e-002
4.913626562141242e-006	-4.507637e-002
4.924787276426956e-006	-4.530878e-002
4.935947990712670e-006	-4.532151e-002
4.947108704998384e-006	-4.511455e-002
4.958269419284097e-006	-4.468792e-002
4.969430133569811e-006	-4.404161e-002
4.980590847855525e-006	-4.317562e-002
4.991751562141239e-006	-4.208995e-002
4.996634374641239e-006	-4.155543e-002
5.000000000000000e-006	-4.116876e-002
