time	V(out)
9.740001000000000e-003	1.559565e-002
9.740001119999999e-003	1.578043e-002
9.740001279999999e-003	1.601468e-002
9.740001599999999e-003	1.644312e-002
9.740002240000000e-003	1.716292e-002
9.740003520000000e-003	1.825894e-002
9.740004905815494e-003	1.905306e-002
9.740006691802937e-003	1.963044e-002
9.740008544345681e-003	1.989705e-002
9.740010931204935e-003	1.994853e-002
9.740013549339151e-003	1.981794e-002
9.740017024193177e-003	1.951421e-002
9.740021119271388e-003	1.910757e-002
9.740026901563101e-003	1.855136e-002
9.740034723771811e-003	1.790248e-002
9.740049108519501e-003	1.694630e-002
9.740062502683528e-003	1.627371e-002
9.740079617539003e-003	1.565790e-002
9.740098139014134e-003	1.518204e-002
9.740120918120952e-003	1.476874e-002
9.740145924279440e-003	1.443967e-002
9.740177555017011e-003	1.412255e-002
9.740214873575176e-003	1.381290e-002
9.740265247980306e-003	1.343879e-002
9.740434036109125e-003	1.225975e-002
9.740943515199857e-003	8.818694e-003
9.741622820654166e-003	4.433997e-003
9.742099765069534e-003	1.392169e-003
9.742576709484902e-003	-1.561424e-003
9.743053653900271e-003	-4.426783e-003
9.743530598315637e-003	-7.203908e-003
9.744007542731005e-003	-9.892798e-003
9.744484487146373e-003	-1.249345e-002
9.744961431561741e-003	-1.500588e-002
9.745001000000000e-003	-1.521198e-002
9.745001099999999e-003	-1.523608e-002
9.745001299999999e-003	-1.532633e-002
9.745001599999999e-003	-1.557751e-002
9.745002000000001e-003	-1.605099e-002
9.745002120000000e-003	-1.623577e-002
9.745002280000000e-003	-1.647003e-002
9.745002600000000e-003	-1.689846e-002
9.745003240000001e-003	-1.761826e-002
9.745004520000001e-003	-1.871428e-002
9.745005905831338e-003	-1.950840e-002
9.745007691825588e-003	-2.008577e-002
9.745009544386051e-003	-2.035238e-002
9.745011931256441e-003	-2.040385e-002
9.745014549419570e-003	-2.027325e-002
9.745018024304055e-003	-1.996951e-002
9.745022119444984e-003	-1.956285e-002
9.745027901827113e-003	-1.900663e-002
9.745035724225823e-003	-1.835771e-002
9.745050109437209e-003	-1.740147e-002
9.745063503675065e-003	-1.672886e-002
9.745080618629377e-003	-1.611301e-002
9.745099140342838e-003	-1.563711e-002
9.745121919656985e-003	-1.522375e-002
9.745146926095932e-003	-1.489461e-002
9.745178557132968e-003	-1.457741e-002
9.745215876205561e-003	-1.426766e-002
9.745266251342019e-003	-1.389342e-002
9.745435043303710e-003	-1.271391e-002
9.745944540594900e-003	-9.271439e-003
9.746623870316488e-003	-4.884937e-003
9.747093821665368e-003	-1.885171e-003
9.747563773014249e-003	1.028554e-003
9.748033724363128e-003	3.856236e-003
9.748503675712008e-003	6.597875e-003
9.748973627060887e-003	9.253473e-003
9.749443578409768e-003	1.182303e-002
9.749913529758647e-003	1.430654e-002
9.750000000000000e-003	1.475785e-002
9.750000036181341e-003	1.476120e-002
9.750000108544023e-003	1.477485e-002
9.750000253269388e-003	1.483493e-002
9.750000542720119e-003	1.506681e-002
