time	V(out)
7.876499996413617e-007	2.008356e-002
8.029959817842189e-007	2.352252e-002
8.183419639270760e-007	2.664107e-002
8.336879460699332e-007	2.943920e-002
8.490339282127904e-007	3.191691e-002
8.643799103556477e-007	3.407421e-002
8.797258924985049e-007	3.591109e-002
8.950718746413620e-007	3.742756e-002
9.083252228556477e-007	3.838942e-002
9.215785710699335e-007	3.905832e-002
9.348319192842191e-007	3.943426e-002
9.480852674985049e-007	3.951724e-002
9.613386157127907e-007	3.930726e-002
9.745919639270764e-007	3.880432e-002
9.878453121413621e-007	3.800841e-002
9.990060264270765e-007	3.710378e-002
1.010166740712791e-006	3.602088e-002
1.021327454998505e-006	3.475972e-002
1.032488169284219e-006	3.332030e-002
1.043648883569934e-006	3.170261e-002
1.054809597855648e-006	2.990667e-002
1.065970312141362e-006	2.793246e-002
1.075735937141362e-006	2.608058e-002
1.085501562141362e-006	2.414246e-002
1.095267187141362e-006	2.211810e-002
1.105032812141362e-006	2.000749e-002
1.114798437141362e-006	1.781063e-002
1.124564062141363e-006	1.552753e-002
1.134329687141363e-006	1.315819e-002
1.142002678212791e-006	1.126156e-002
1.149675669284220e-006	9.346262e-003
1.157348660355648e-006	7.412286e-003
1.165021651427077e-006	5.459633e-003
1.172694642498505e-006	3.488305e-003
1.180367633569934e-006	1.498300e-003
1.188040624641363e-006	-5.103804e-004
1.196411160355648e-006	-2.706568e-003
1.204781696069934e-006	-4.884170e-003
1.213152231784220e-006	-7.043187e-003
1.221522767498506e-006	-9.183619e-003
1.229893303212791e-006	-1.130547e-002
1.238263838927077e-006	-1.340873e-002
1.246634374641363e-006	-1.549340e-002
1.259887722855649e-006	-1.873737e-002
1.273141071069934e-006	-2.180943e-002
1.286394419284220e-006	-2.470959e-002
1.299647767498506e-006	-2.743783e-002
1.312901115712791e-006	-2.999417e-002
1.326154463927077e-006	-3.237860e-002
1.339407812141363e-006	-3.459112e-002
1.352661160355649e-006	-3.654618e-002
1.365914508569935e-006	-3.823017e-002
1.379167856784220e-006	-3.964310e-002
1.392421204998506e-006	-4.078495e-002
1.405674553212792e-006	-4.165573e-002
1.418927901427078e-006	-4.225545e-002
1.432181249641363e-006	-4.258410e-002
1.443341963927078e-006	-4.261474e-002
1.454502678212792e-006	-4.244416e-002
1.465663392498506e-006	-4.207235e-002
1.476824106784221e-006	-4.149931e-002
1.487984821069935e-006	-4.072505e-002
1.499145535355649e-006	-3.974956e-002
1.510306249641364e-006	-3.857284e-002
1.522862053212792e-006	-3.700295e-002
1.535417856784221e-006	-3.523716e-002
1.547973660355649e-006	-3.327548e-002
1.560529463927078e-006	-3.111790e-002
1.573085267498507e-006	-2.876441e-002
1.585641071069935e-006	-2.621503e-002
1.598196874641364e-006	-2.346975e-002
1.606567410355649e-006	-2.156831e-002
1.614937946069935e-006	-1.962220e-002
1.623308481784221e-006	-1.763141e-002
1.631679017498507e-006	-1.559596e-002
1.640049553212793e-006	-1.351583e-002
1.648420088927078e-006	-1.139102e-002
1.656790624641364e-006	-9.221547e-003
1.664463615712792e-006	-7.212529e-003
1.672136606784221e-006	-5.199295e-003
1.679809597855650e-006	-3.181845e-003
1.687482588927078e-006	-1.160180e-003
1.695155579998507e-006	8.656997e-004
1.702828571069936e-006	2.895795e-003
1.710501562141364e-006	4.930106e-003
1.720964731784221e-006	7.695747e-003
1.731427901427078e-006	1.039849e-002
1.741891071069936e-006	1.303833e-002
1.752354240712793e-006	1.561527e-002
1.762817410355650e-006	1.812931e-002
1.773280579998507e-006	2.058044e-002
1.783743749641364e-006	2.296868e-002
1.799089731784221e-006	2.630635e-002
1.814435713927079e-006	2.933565e-002
1.829781696069936e-006	3.205659e-002
1.845127678212793e-006	3.446917e-002
1.860473660355650e-006	3.657339e-002
1.875819642498507e-006	3.836925e-002
1.891165624641365e-006	3.985675e-002
1.904418972855650e-006	4.079990e-002
1.917672321069935e-006	4.145372e-002
1.930925669284221e-006	4.181820e-002
1.944179017498506e-006	4.189335e-002
1.957432365712791e-006	4.167916e-002
1.970685713927077e-006	4.117564e-002
1.983939062141362e-006	4.038278e-002
1.995099776427076e-006	3.948102e-002
2.006260490712789e-006	3.840042e-002
2.017421204998503e-006	3.714098e-002
2.028581919284217e-006	3.570271e-002
2.039742633569931e-006	3.408560e-002
2.050903347855644e-006	3.228966e-002
2.062064062141358e-006	3.031488e-002
2.072527231784215e-006	2.832070e-002
2.082990401427072e-006	2.622759e-002
2.093453571069929e-006	2.403553e-002
2.103916740712785e-006	2.174453e-002
2.114379910355642e-006	1.935460e-002
2.124843079998499e-006	1.686573e-002
2.135306249641355e-006	1.427792e-002
2.142979240712784e-006	1.234719e-002
2.150652231784212e-006	1.039900e-002
2.158325222855640e-006	8.433361e-003
2.165998213927069e-006	6.450260e-003
2.173671204998497e-006	4.449702e-003
2.181344196069925e-006	2.431685e-003
2.189017187141353e-006	3.962115e-004
2.196690178212781e-006	-1.640410e-003
2.204363169284210e-006	-3.661756e-003
2.212036160355638e-006	-5.667827e-003
2.219709151427066e-006	-7.658622e-003
2.227382142498494e-006	-9.634143e-003
2.235055133569923e-006	-1.159439e-002
2.242728124641351e-006	-1.353936e-002
2.255981472855636e-006	-1.685309e-002
2.269234821069922e-006	-1.999937e-002
2.282488169284207e-006	-2.297820e-002
2.295741517498492e-006	-2.578957e-002
2.308994865712777e-006	-2.843348e-002
2.322248213927062e-006	-3.090994e-002
2.335501562141347e-006	-3.321895e-002
2.348754910355632e-006	-3.527418e-002
2.362008258569918e-006	-3.705984e-002
2.375261606784203e-006	-3.857594e-002
2.388514954998488e-006	-3.982249e-002
2.401768303212773e-006	-4.079947e-002
2.415021651427058e-006	-4.150689e-002
2.428274999641343e-006	-4.194475e-002
2.439435713927057e-006	-4.206682e-002
2.450596428212771e-006	-4.198622e-002
2.461757142498485e-006	-4.170295e-002
2.472917856784199e-006	-4.121701e-002
2.484078571069913e-006	-4.052841e-002
2.495239285355626e-006	-3.963714e-002
2.506399999641340e-006	-3.854321e-002
2.518955803212768e-006	-3.706337e-002
2.531511606784196e-006	-3.538300e-002
2.544067410355624e-006	-3.350207e-002
2.556623213927053e-006	-3.142060e-002
2.569179017498481e-006	-2.913858e-002
2.581734821069909e-006	-2.665602e-002
2.594290624641337e-006	-2.397291e-002
2.602661160355622e-006	-2.210927e-002
2.611031696069908e-006	-2.019815e-002
2.619402231784193e-006	-1.823956e-002
2.627772767498478e-006	-1.623350e-002
2.636143303212763e-006	-1.417996e-002
2.644513838927049e-006	-1.207895e-002
2.652884374641334e-006	-9.930463e-003
2.659859821069906e-006	-8.121804e-003
2.666835267498477e-006	-6.306339e-003
2.673810713927048e-006	-4.484070e-003
2.680786160355619e-006	-2.654996e-003
2.687761606784190e-006	-8.191159e-004
2.694737053212761e-006	1.023569e-003
2.701712499641332e-006	2.873059e-003
2.711478124641332e-006	5.463302e-003
2.721243749641332e-006	8.009457e-003
2.731009374641331e-006	1.051153e-002
2.740774999641331e-006	1.296951e-002
2.750540624641330e-006	1.538340e-002
2.760306249641330e-006	1.775321e-002
2.770071874641330e-006	2.007892e-002
2.785417856784186e-006	2.360705e-002
2.800763838927043e-006	2.684836e-002
2.816109821069899e-006	2.980286e-002
2.831455803212755e-006	3.247053e-002
2.846801785355612e-006	3.485139e-002
2.862147767498469e-006	3.694543e-002
2.877493749641325e-006	3.875265e-002
2.889352008569896e-006	3.986446e-002
2.901210267498467e-006	4.074655e-002
2.913068526427038e-006	4.139891e-002
2.924926785355609e-006	4.182155e-002
2.936785044284180e-006	4.201446e-002
2.948643303212751e-006	4.197764e-002
2.960501562141322e-006	4.171109e-002
2.972359821069893e-006	4.119370e-002
2.984218079998464e-006	4.046137e-002
2.996076338927035e-006	3.951410e-002
3.007934597855605e-006	3.835190e-002
3.019792856784177e-006	3.697477e-002
3.031651115712748e-006	3.538270e-002
3.043509374641318e-006	3.357569e-002
3.054670088927032e-006	3.169377e-002
3.065830803212746e-006	2.968263e-002
3.076991517498460e-006	2.754227e-002
3.088152231784174e-006	2.527268e-002
3.099312946069888e-006	2.287386e-002
3.110473660355601e-006	2.034582e-002
3.121634374641315e-006	1.768856e-002
3.128609821069887e-006	1.599232e-002
3.135585267498457e-006	1.427373e-002
3.142560713927029e-006	1.253279e-002
3.149536160355600e-006	1.076951e-002
3.156511606784171e-006	8.983885e-003
3.163487053212742e-006	7.175915e-003
3.170462499641313e-006	5.345600e-003
3.178135490712741e-006	3.318156e-003
3.185808481784170e-006	1.294718e-003
3.193481472855598e-006	-7.247133e-004
3.201154463927026e-006	-2.740139e-003
3.208827454998454e-006	-4.751558e-003
3.216500446069883e-006	-6.758971e-003
3.224173437141311e-006	-8.762377e-003
